year,month,date,time,location,indicator,unit,value,latitude,longitude
2019,July,11/7/2019,21:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,Toluene,µg/m³,0,17.527465,78.176807
2019,July,11/7/2019,21:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,Xylene,µg/m³,0,17.527465,78.176807
2019,July,11/7/2019,21:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,AT,°C,24.1,17.527465,78.176807
2019,July,11/7/2019,21:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,RH,%,81.8,17.527465,78.176807
2019,July,11/7/2019,21:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,WS,m/s,2.6,17.527465,78.176807
2019,July,11/7/2019,21:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,WD,°,314,17.527465,78.176807
2019,July,11/7/2019,21:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,SR,W/m²,5,17.527465,78.176807
2019,July,11/7/2019,21:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,BP,mmHg,710,17.527465,78.176807
2019,July,11/7/2019,21:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,RF,mm,0,17.527465,78.176807
2019,July,11/7/2019,21:00,Sanathnagar,CO,mg/m³,0.56105,17.457121,78.443493
2019,July,11/7/2019,21:00,Sanathnagar,Ozone,µg/m³,4.116,17.457121,78.443493
2019,July,11/7/2019,21:00,Sanathnagar,NO,µg/m³,3.444,17.457121,78.443493
2019,July,11/7/2019,21:00,Sanathnagar,NO2,µg/m³,16.544,17.457121,78.443493
2019,July,11/7/2019,21:00,Sanathnagar,NOx,ppb,11.6,17.457121,78.443493
2019,July,11/7/2019,21:00,Sanathnagar,SO2,µg/m³,2.882,17.457121,78.443493
2019,July,11/7/2019,21:00,Sanathnagar,PM2.5,µg/m³,18,17.457121,78.443493
2019,July,11/7/2019,21:00,Sanathnagar,Benzene,µg/m³,0.2871,17.457121,78.443493
2019,July,11/7/2019,21:00,Sanathnagar,Toluene,µg/m³,0.754,17.457121,78.443493
2019,July,11/7/2019,21:00,Sanathnagar,Xylene,µg/m³,0.0868,17.457121,78.443493
2019,July,11/7/2019,21:00,Sanathnagar,AT,°C,22.78,17.457121,78.443493
2019,July,11/7/2019,21:00,Sanathnagar,RH,%,84.57,17.457121,78.443493
2019,July,11/7/2019,21:00,Sanathnagar,BP,mmHg,709,17.457121,78.443493
2019,July,11/7/2019,21:00,Sanathnagar,SR,W/m²,2,17.457121,78.443493
2019,July,11/7/2019,21:00,Sanathnagar,WD,°,76,17.457121,78.443493
2019,July,11/7/2019,21:00,Sanathnagar,WS,m/s,3.21,17.457121,78.443493
2019,July,11/7/2019,21:00,Zoo Park,CO,mg/m³,0.3206,17.349694,78.451437
2019,July,11/7/2019,21:00,Zoo Park,Ozone,µg/m³,29.792,17.349694,78.451437
2019,July,11/7/2019,21:00,Zoo Park,NO,µg/m³,0.369,17.349694,78.451437
2019,July,11/7/2019,21:00,Zoo Park,NO2,µg/m³,17.108,17.349694,78.451437
2019,July,11/7/2019,21:00,Zoo Park,NOx,ppb,9.4,17.349694,78.451437
2019,July,11/7/2019,21:00,Zoo Park,NH3,µg/m³,5.67,17.349694,78.451437
2019,July,11/7/2019,21:00,Zoo Park,SO2,µg/m³,2.1746,17.349694,78.451437
2019,July,11/7/2019,21:00,Zoo Park,PM2.5,µg/m³,19,17.349694,78.451437
2019,July,11/7/2019,21:00,Zoo Park,PM10,µg/m³,22,17.349694,78.451437
2019,July,11/7/2019,21:00,Zoo Park,Benzene,µg/m³,,17.349694,78.451437
2019,July,11/7/2019,21:00,Zoo Park,Toluene,µg/m³,,17.349694,78.451437
2019,July,11/7/2019,21:00,Zoo Park,Xylene,µg/m³,,17.349694,78.451437
2019,July,11/7/2019,21:00,Zoo Park,AT,°C,27.1,17.349694,78.451437
2019,July,11/7/2019,21:00,Zoo Park,RH,%,71.8,17.349694,78.451437
2019,July,11/7/2019,21:00,Zoo Park,WS,m/s,1.3,17.349694,78.451437
2019,July,11/7/2019,21:00,Zoo Park,WD,°,275,17.349694,78.451437
2019,July,11/7/2019,21:00,Zoo Park,SR,W/m²,32,17.349694,78.451437
2019,July,11/7/2019,21:00,Zoo Park,BP,mmHg,705,17.349694,78.451437
2019,July,11/7/2019,21:00,Zoo Park,RF,mm,0,17.349694,78.451437
2019,July,11/7/2019,22:00,BollaIDA Pashamylaram Industrial Area,CO,mg/m³,0.2519,17.540891,78.358528
2019,July,11/7/2019,22:00,BollaIDA Pashamylaram Industrial Area,Ozone,µg/m³,21.5012,17.540891,78.358528
2019,July,11/7/2019,22:00,BollaIDA Pashamylaram Industrial Area,NO,µg/m³,2.337,17.540891,78.358528
2019,July,11/7/2019,22:00,BollaIDA Pashamylaram Industrial Area,NO2,µg/m³,16.3372,17.540891,78.358528
2019,July,11/7/2019,22:00,BollaIDA Pashamylaram Industrial Area,NOx,ppb,10.6,17.540891,78.358528
2019,July,11/7/2019,22:00,BollaIDA Pashamylaram Industrial Area,NH3,µg/m³,54.313,17.540891,78.358528
2019,July,11/7/2019,22:00,BollaIDA Pashamylaram Industrial Area,SO2,µg/m³,15.1698,17.540891,78.358528
2019,July,11/7/2019,22:00,BollaIDA Pashamylaram Industrial Area,PM2.5,µg/m³,34,17.540891,78.358528
2019,July,11/7/2019,22:00,BollaIDA Pashamylaram Industrial Area,PM10,µg/m³,64,17.540891,78.358528
2019,July,11/7/2019,22:00,BollaIDA Pashamylaram Industrial Area,Benzene,µg/m³,0.0638,17.540891,78.358528
2019,July,11/7/2019,22:00,BollaIDA Pashamylaram Industrial Area,Toluene,µg/m³,6.3336,17.540891,78.358528
2019,July,11/7/2019,22:00,BollaIDA Pashamylaram Industrial Area,Xylene,µg/m³,0,17.540891,78.358528
2019,July,11/7/2019,22:00,BollaIDA Pashamylaram Industrial Area,AT,°C,22.73,17.540891,78.358528
2019,July,11/7/2019,22:00,BollaIDA Pashamylaram Industrial Area,RH,%,83.9,17.540891,78.358528
2019,July,11/7/2019,22:00,BollaIDA Pashamylaram Industrial Area,WS,m/s,1.6,17.540891,78.358528
2019,July,11/7/2019,22:00,BollaIDA Pashamylaram Industrial Area,WD,°,304,17.540891,78.358528
2019,July,11/7/2019,22:00,BollaIDA Pashamylaram Industrial Area,SR,W/m²,17,17.540891,78.358528
2019,July,11/7/2019,22:00,BollaIDA Pashamylaram Industrial Area,BP,mmHg,714,17.540891,78.358528
2019,July,11/7/2019,22:00,BollaIDA Pashamylaram Industrial Area,RF,mm,3,17.540891,78.358528
2019,July,11/7/2019,22:00,Central University,CO,mg/m³,0.5267,17.460103,78.334361
2019,July,11/7/2019,22:00,Central University,Ozone,µg/m³,19.6,17.460103,78.334361
2019,July,11/7/2019,22:00,Central University,NO,µg/m³,,17.460103,78.334361
2019,July,11/7/2019,22:00,Central University,NO2,µg/m³,,17.460103,78.334361
2019,July,11/7/2019,22:00,Central University,NOx,PPB,,17.460103,78.334361
2019,July,11/7/2019,22:00,Central University,NH3,µg/m³,,17.460103,78.334361
2019,July,11/7/2019,22:00,Central University,SO2,µg/m³,1.4148,17.460103,78.334361
2019,July,11/7/2019,22:00,Central University,PM2.5,µg/m³,8,17.460103,78.334361
2019,July,11/7/2019,22:00,Central University,PM10,µg/m³,22,17.460103,78.334361
2019,July,11/7/2019,22:00,Central University,Benzene,µg/m³,1.595,17.460103,78.334361
2019,July,11/7/2019,22:00,Central University,Toluene,µg/m³,4.4863,17.460103,78.334361
2019,July,11/7/2019,22:00,Central University,Xylene,µg/m³,0.6944,17.460103,78.334361
2019,July,11/7/2019,22:00,Central University,AT,°C,21.5,17.460103,78.334361
2019,July,11/7/2019,22:00,Central University,RH,%,85.2,17.460103,78.334361
2019,July,11/7/2019,22:00,Central University,WS,m/s,1.1,17.460103,78.334361
2019,July,11/7/2019,22:00,Central University,WD,°,315,17.460103,78.334361
2019,July,11/7/2019,22:00,Central University,SR,W/m²,2,17.460103,78.334361
2019,July,11/7/2019,22:00,Central University,BP,mmHg,706,17.460103,78.334361
2019,July,11/7/2019,22:00,Central University,RF,mm,0,17.460103,78.334361
2019,July,11/7/2019,22:00,ICRISAT Patancheru,CO,mg/m³,0.4351,17.514423,78.274611
2019,July,11/7/2019,22:00,ICRISAT Patancheru,Ozone,µg/m³,19.0904,17.514423,78.274611
2019,July,11/7/2019,22:00,ICRISAT Patancheru,NO,µg/m³,0.738,17.514423,78.274611
2019,July,11/7/2019,22:00,ICRISAT Patancheru,NO2,µg/m³,10.0392,17.514423,78.274611
2019,July,11/7/2019,22:00,ICRISAT Patancheru,NOx,ppb,5.94,17.514423,78.274611
2019,July,11/7/2019,22:00,ICRISAT Patancheru,NH3,µg/m³,3.878,17.514423,78.274611
2019,July,11/7/2019,22:00,ICRISAT Patancheru,SO2,µg/m³,4.0348,17.514423,78.274611
2019,July,11/7/2019,22:00,ICRISAT Patancheru,PM2.5,µg/m³,34,17.514423,78.274611
2019,July,11/7/2019,22:00,ICRISAT Patancheru,PM10,µg/m³,53,17.514423,78.274611
2019,July,11/7/2019,22:00,ICRISAT Patancheru,Benzene,µg/m³,0.1,17.514423,78.274611
2019,July,11/7/2019,22:00,ICRISAT Patancheru,Toluene,µg/m³,0.82,17.514423,78.274611
2019,July,11/7/2019,22:00,ICRISAT Patancheru,Xylene,µg/m³,0,17.514423,78.274611
2019,July,11/7/2019,22:00,ICRISAT Patancheru,AT,°C,26.49,17.514423,78.274611
2019,July,11/7/2019,22:00,ICRISAT Patancheru,RH,%,88.38,17.514423,78.274611
2019,July,11/7/2019,22:00,ICRISAT Patancheru,WS,m/s,0.66,17.514423,78.274611
2019,July,11/7/2019,22:00,ICRISAT Patancheru,WD,°,307,17.514423,78.274611
2019,July,11/7/2019,22:00,ICRISAT Patancheru,SR,W/m²,19.95,17.514423,78.274611
2019,July,11/7/2019,22:00,ICRISAT Patancheru,BP,mmHg,727,17.514423,78.274611
2019,July,11/7/2019,22:00,ICRISAT Patancheru,RF,mm,0,17.514423,78.274611
2019,July,11/7/2019,22:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,CO,mg/m³,0.42365,17.527465,78.176807
2019,July,11/7/2019,22:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,Ozone,µg/m³,5.9192,17.527465,78.176807
2019,July,11/7/2019,22:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,NO,µg/m³,,17.527465,78.176807
2019,July,11/7/2019,22:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,NO2,µg/m³,,17.527465,78.176807
2019,July,11/7/2019,22:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,NOx,ppb,,17.527465,78.176807
2019,July,11/7/2019,22:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,NH3,µg/m³,,17.527465,78.176807
2019,July,11/7/2019,22:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,SO2,µg/m³,1.6506,17.527465,78.176807
2019,July,11/7/2019,22:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,PM2.5,µg/m³,28,17.527465,78.176807
2019,July,11/7/2019,22:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,PM10,µg/m³,73,17.527465,78.176807
2019,July,11/7/2019,22:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,Benzene,µg/m³,0,17.527465,78.176807
2019,July,11/7/2019,22:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,Toluene,µg/m³,0,17.527465,78.176807
2019,July,11/7/2019,22:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,Xylene,µg/m³,0,17.527465,78.176807
2019,July,11/7/2019,22:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,AT,°C,24.2,17.527465,78.176807
2019,July,11/7/2019,22:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,RH,%,82.5,17.527465,78.176807
2019,July,11/7/2019,22:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,WS,m/s,1,17.527465,78.176807
2019,July,11/7/2019,22:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,WD,°,296,17.527465,78.176807
2019,July,11/7/2019,22:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,SR,W/m²,5,17.527465,78.176807
2019,July,11/7/2019,22:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,BP,mmHg,710,17.527465,78.176807
2019,July,11/7/2019,22:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,RF,mm,0,17.527465,78.176807
2019,July,11/7/2019,22:00,Sanathnagar,CO,mg/m³,0.51525,17.457121,78.443493
2019,July,11/7/2019,22:00,Sanathnagar,Ozone,µg/m³,1.764,17.457121,78.443493
2019,July,11/7/2019,22:00,Sanathnagar,NO,µg/m³,4.92,17.457121,78.443493
2019,July,11/7/2019,22:00,Sanathnagar,NO2,µg/m³,26.132,17.457121,78.443493
2019,July,11/7/2019,22:00,Sanathnagar,NOx,ppb,18,17.457121,78.443493
2019,July,11/7/2019,22:00,Sanathnagar,SO2,µg/m³,2.62,17.457121,78.443493
2019,July,11/7/2019,22:00,Sanathnagar,PM2.5,µg/m³,21,17.457121,78.443493
2019,July,11/7/2019,22:00,Sanathnagar,Benzene,µg/m³,0.2871,17.457121,78.443493
2019,July,11/7/2019,22:00,Sanathnagar,Toluene,µg/m³,1.0933,17.457121,78.443493
2019,July,11/7/2019,22:00,Sanathnagar,Xylene,µg/m³,0,17.457121,78.443493
2019,July,11/7/2019,22:00,Sanathnagar,AT,°C,22.51,17.457121,78.443493
2019,July,11/7/2019,22:00,Sanathnagar,RH,%,84.79,17.457121,78.443493
2019,July,11/7/2019,22:00,Sanathnagar,BP,mmHg,710,17.457121,78.443493
2019,July,11/7/2019,22:00,Sanathnagar,SR,W/m²,2,17.457121,78.443493
2019,July,11/7/2019,22:00,Sanathnagar,WD,°,92,17.457121,78.443493
2019,July,11/7/2019,22:00,Sanathnagar,WS,m/s,1.79,17.457121,78.443493
2019,July,11/7/2019,22:00,Zoo Park,CO,mg/m³,0.33205,17.349694,78.451437
2019,July,11/7/2019,22:00,Zoo Park,Ozone,µg/m³,32.34,17.349694,78.451437
2019,July,11/7/2019,22:00,Zoo Park,NO,µg/m³,0.246,17.349694,78.451437
2019,July,11/7/2019,22:00,Zoo Park,NO2,µg/m³,17.296,17.349694,78.451437
2019,July,11/7/2019,22:00,Zoo Park,NOx,ppb,9.4,17.349694,78.451437
2019,July,11/7/2019,22:00,Zoo Park,NH3,µg/m³,5.67,17.349694,78.451437
2019,July,11/7/2019,22:00,Zoo Park,SO2,µg/m³,1.8078,17.349694,78.451437
2019,July,11/7/2019,22:00,Zoo Park,PM2.5,µg/m³,18,17.349694,78.451437
2019,July,11/7/2019,22:00,Zoo Park,PM10,µg/m³,21,17.349694,78.451437
2019,July,11/7/2019,22:00,Zoo Park,Benzene,µg/m³,,17.349694,78.451437
2019,July,11/7/2019,22:00,Zoo Park,Toluene,µg/m³,,17.349694,78.451437
2019,July,11/7/2019,22:00,Zoo Park,Xylene,µg/m³,,17.349694,78.451437
2019,July,11/7/2019,22:00,Zoo Park,AT,°C,26.8,17.349694,78.451437
2019,July,11/7/2019,22:00,Zoo Park,RH,%,70.7,17.349694,78.451437
2019,July,11/7/2019,22:00,Zoo Park,WS,m/s,0.9,17.349694,78.451437
2019,July,11/7/2019,22:00,Zoo Park,WD,°,310,17.349694,78.451437
2019,July,11/7/2019,22:00,Zoo Park,SR,W/m²,32,17.349694,78.451437
2019,July,11/7/2019,22:00,Zoo Park,BP,mmHg,705,17.349694,78.451437
2019,July,11/7/2019,22:00,Zoo Park,RF,mm,0,17.349694,78.451437
2019,July,11/7/2019,23:00,BollaIDA Pashamylaram Industrial Area,CO,mg/m³,0.3664,17.540891,78.358528
2019,July,11/7/2019,23:00,BollaIDA Pashamylaram Industrial Area,Ozone,µg/m³,13.1124,17.540891,78.358528
2019,July,11/7/2019,23:00,BollaIDA Pashamylaram Industrial Area,NO,µg/m³,6.3837,17.540891,78.358528
2019,July,11/7/2019,23:00,BollaIDA Pashamylaram Industrial Area,NO2,µg/m³,30.6816,17.540891,78.358528
2019,July,11/7/2019,23:00,BollaIDA Pashamylaram Industrial Area,NOx,ppb,21.52,17.540891,78.358528
2019,July,11/7/2019,23:00,BollaIDA Pashamylaram Industrial Area,NH3,µg/m³,81.753,17.540891,78.358528
2019,July,11/7/2019,23:00,BollaIDA Pashamylaram Industrial Area,SO2,µg/m³,65.6834,17.540891,78.358528
2019,July,11/7/2019,23:00,BollaIDA Pashamylaram Industrial Area,PM2.5,µg/m³,63,17.540891,78.358528
2019,July,11/7/2019,23:00,BollaIDA Pashamylaram Industrial Area,PM10,µg/m³,157,17.540891,78.358528
2019,July,11/7/2019,23:00,BollaIDA Pashamylaram Industrial Area,Benzene,µg/m³,0.0957,17.540891,78.358528
2019,July,11/7/2019,23:00,BollaIDA Pashamylaram Industrial Area,Toluene,µg/m³,5.3911,17.540891,78.358528
2019,July,11/7/2019,23:00,BollaIDA Pashamylaram Industrial Area,Xylene,µg/m³,0.0434,17.540891,78.358528
2019,July,11/7/2019,23:00,BollaIDA Pashamylaram Industrial Area,AT,°C,22.81,17.540891,78.358528
2019,July,11/7/2019,23:00,BollaIDA Pashamylaram Industrial Area,RH,%,83.5,17.540891,78.358528
2019,July,11/7/2019,23:00,BollaIDA Pashamylaram Industrial Area,WS,m/s,1.9,17.540891,78.358528
2019,July,11/7/2019,23:00,BollaIDA Pashamylaram Industrial Area,WD,°,283,17.540891,78.358528
2019,July,11/7/2019,23:00,BollaIDA Pashamylaram Industrial Area,SR,W/m²,16,17.540891,78.358528
2019,July,11/7/2019,23:00,BollaIDA Pashamylaram Industrial Area,BP,mmHg,714,17.540891,78.358528
2019,July,11/7/2019,23:00,BollaIDA Pashamylaram Industrial Area,RF,mm,0,17.540891,78.358528
2019,July,11/7/2019,23:00,Central University,CO,mg/m³,0.42365,17.460103,78.334361
2019,July,11/7/2019,23:00,Central University,Ozone,µg/m³,17.052,17.460103,78.334361
2019,July,11/7/2019,23:00,Central University,NO,µg/m³,,17.460103,78.334361
2019,July,11/7/2019,23:00,Central University,NO2,µg/m³,,17.460103,78.334361
2019,July,11/7/2019,23:00,Central University,NOx,PPB,,17.460103,78.334361
2019,July,11/7/2019,23:00,Central University,NH3,µg/m³,,17.460103,78.334361
2019,July,11/7/2019,23:00,Central University,SO2,µg/m³,1.5458,17.460103,78.334361
2019,July,11/7/2019,23:00,Central University,PM2.5,µg/m³,7,17.460103,78.334361
2019,July,11/7/2019,23:00,Central University,PM10,µg/m³,26,17.460103,78.334361
2019,July,11/7/2019,23:00,Central University,Benzene,µg/m³,3.509,17.460103,78.334361
2019,July,11/7/2019,23:00,Central University,Toluene,µg/m³,4.7879,17.460103,78.334361
2019,July,11/7/2019,23:00,Central University,Xylene,µg/m³,1.085,17.460103,78.334361
2019,July,11/7/2019,23:00,Central University,AT,°C,21.7,17.460103,78.334361
2019,July,11/7/2019,23:00,Central University,RH,%,85.3,17.460103,78.334361
2019,July,11/7/2019,23:00,Central University,WS,m/s,0.7,17.460103,78.334361
2019,July,11/7/2019,23:00,Central University,WD,°,272,17.460103,78.334361
2019,July,11/7/2019,23:00,Central University,SR,W/m²,2,17.460103,78.334361
2019,July,11/7/2019,23:00,Central University,BP,mmHg,706,17.460103,78.334361
2019,July,11/7/2019,23:00,Central University,RF,mm,0,17.460103,78.334361
2019,July,11/7/2019,23:00,ICRISAT Patancheru,CO,mg/m³,0.6183,17.514423,78.274611
2019,July,11/7/2019,23:00,ICRISAT Patancheru,Ozone,µg/m³,16.5424,17.514423,78.274611
2019,July,11/7/2019,23:00,ICRISAT Patancheru,NO,µg/m³,0.4551,17.514423,78.274611
2019,July,11/7/2019,23:00,ICRISAT Patancheru,NO2,µg/m³,12.2576,17.514423,78.274611
2019,July,11/7/2019,23:00,ICRISAT Patancheru,NOx,ppb,6.89,17.514423,78.274611
2019,July,11/7/2019,23:00,ICRISAT Patancheru,NH3,µg/m³,4.347,17.514423,78.274611
2019,July,11/7/2019,23:00,ICRISAT Patancheru,SO2,µg/m³,7.7552,17.514423,78.274611
2019,July,11/7/2019,23:00,ICRISAT Patancheru,PM2.5,µg/m³,16,17.514423,78.274611
2019,July,11/7/2019,23:00,ICRISAT Patancheru,PM10,µg/m³,27,17.514423,78.274611
2019,July,11/7/2019,23:00,ICRISAT Patancheru,Benzene,µg/m³,0.1,17.514423,78.274611
2019,July,11/7/2019,23:00,ICRISAT Patancheru,Toluene,µg/m³,0.64,17.514423,78.274611
2019,July,11/7/2019,23:00,ICRISAT Patancheru,Xylene,µg/m³,0.01,17.514423,78.274611
2019,July,11/7/2019,23:00,ICRISAT Patancheru,AT,°C,26.61,17.514423,78.274611
2019,July,11/7/2019,23:00,ICRISAT Patancheru,RH,%,88.49,17.514423,78.274611
2019,July,11/7/2019,23:00,ICRISAT Patancheru,WS,m/s,0.54,17.514423,78.274611
2019,July,11/7/2019,23:00,ICRISAT Patancheru,WD,°,254,17.514423,78.274611
2019,July,11/7/2019,23:00,ICRISAT Patancheru,SR,W/m²,20.1,17.514423,78.274611
2019,July,11/7/2019,23:00,ICRISAT Patancheru,BP,mmHg,727,17.514423,78.274611
2019,July,11/7/2019,23:00,ICRISAT Patancheru,RF,mm,0,17.514423,78.274611
2019,July,11/7/2019,23:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,CO,mg/m³,0.458,17.527465,78.176807
2019,July,11/7/2019,23:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,Ozone,µg/m³,5.7232,17.527465,78.176807
2019,July,11/7/2019,23:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,NO,µg/m³,,17.527465,78.176807
2019,July,11/7/2019,23:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,NO2,µg/m³,,17.527465,78.176807
2019,July,11/7/2019,23:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,NOx,ppb,,17.527465,78.176807
2019,July,11/7/2019,23:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,NH3,µg/m³,,17.527465,78.176807
2019,July,11/7/2019,23:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,SO2,µg/m³,1.4148,17.527465,78.176807
2019,July,11/7/2019,23:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,PM2.5,µg/m³,18,17.527465,78.176807
2019,July,11/7/2019,23:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,PM10,µg/m³,55,17.527465,78.176807
2019,July,11/7/2019,23:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,Benzene,µg/m³,0,17.527465,78.176807
2019,July,11/7/2019,23:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,Toluene,µg/m³,0,17.527465,78.176807
2019,July,11/7/2019,23:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,Xylene,µg/m³,0,17.527465,78.176807
2019,July,11/7/2019,23:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,AT,°C,24.4,17.527465,78.176807
2019,July,11/7/2019,23:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,RH,%,82.2,17.527465,78.176807
2019,July,11/7/2019,23:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,WS,m/s,0.8,17.527465,78.176807
2019,July,11/7/2019,23:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,WD,°,269,17.527465,78.176807
2019,July,11/7/2019,23:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,SR,W/m²,5,17.527465,78.176807
2019,July,11/7/2019,23:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,BP,mmHg,710,17.527465,78.176807
2019,July,11/7/2019,23:00,IDA PashamylaBollaIDA Pashamylaram Industrial Area,RF,mm,0,17.527465,78.176807
2019,July,11/7/2019,23:00,Sanathnagar,CO,mg/m³,0.19465,17.457121,78.443493
2019,July,11/7/2019,23:00,Sanathnagar,Ozone,µg/m³,1.568,17.457121,78.443493
2019,July,11/7/2019,23:00,Sanathnagar,NO,µg/m³,4.059,17.457121,78.443493
2019,July,11/7/2019,23:00,Sanathnagar,NO2,µg/m³,25.38,17.457121,78.443493
2019,July,11/7/2019,23:00,Sanathnagar,NOx,ppb,16.8,17.457121,78.443493
2019,July,11/7/2019,23:00,Sanathnagar,SO2,µg/m³,3.144,17.457121,78.443493
2019,July,11/7/2019,23:00,Sanathnagar,PM2.5,µg/m³,16,17.457121,78.443493
2019,July,11/7/2019,23:00,Sanathnagar,Benzene,µg/m³,0.4147,17.457121,78.443493
2019,July,11/7/2019,23:00,Sanathnagar,Toluene,µg/m³,4.4109,17.457121,78.443493
2019,July,11/7/2019,23:00,Sanathnagar,Xylene,µg/m³,0,17.457121,78.443493
2019,July,11/7/2019,23:00,Sanathnagar,AT,°C,23.04,17.457121,78.443493
2019,July,11/7/2019,23:00,Sanathnagar,RH,%,82.13,17.457121,78.443493
2019,July,11/7/2019,23:00,Sanathnagar,BP,mmHg,710,17.457121,78.443493
